name,place,sum_views,pref,geometry,address
鈴木正幸 (野球),野田村,3831.0,岩手県,POINT (141.8177344 40.1103223),"野田村, 九戸郡, 岩手県, 日本"
江副孫右衛門,有田町,3826.0,佐賀県,POINT (129.8669613 33.192301),"有田町, 西松浦郡, 佐賀県, 日本"
イシコ,安八町,3801.0,岐阜県,POINT (136.6654632 35.3341832),"安八町, 安八郡, 岐阜県, 503-0198, 日本"
三浦政基,都農町,3758.0,宮崎県,POINT (131.5081985 32.276118),"都農町, 児湯郡, 宮崎県, 日本"
松澤彰,長久手市,3718.0,愛知県,POINT (137.070047 35.174318),"長久手市, 愛知県, 日本"
木庭健太郎,大刀洗町,3697.0,福岡県,POINT (130.6226217 33.3723272),"大刀洗町, 三井郡, 福岡県, 日本"
橋本清仁,柴田町,3677.0,宮城県,POINT (140.7657761 38.0565565),"柴田町, 柴田郡, 宮城県, 日本"
大西かや,北島町,3545.0,徳島県,POINT (134.5528621 34.1313964),"北島町, 板野郡, 徳島県, 日本"
高橋昌幸,神恵内村,3519.0,北海道,POINT (140.4307149 43.1437687),"神恵内村, 古宇郡, 後志総合振興局, 北海道, 日本"
澤田修,武豊町,3503.0,愛知県,POINT (136.906953 34.832179),"武豊町, 知多郡, 愛知県, 470-2531, 日本"
木村純夫,五霞町,3502.0,茨城県,POINT (139.7458122 36.1147381),"五霞町, 猿島郡, 茨城県, 日本"
近藤はじめ,雄武町,3459.0,北海道,POINT (142.9618064 44.5827629),"雄武町, 紋別郡, オホーツク総合振興局, 北海道, 日本"
安里積千代,座間味村,3448.0,沖縄県,POINT (127.305581 26.232525),"座間味村, 島尻郡, 沖縄県, 日本"
杉岡華邨,下北山村,3407.0,奈良県,POINT (135.9388434 34.0506538),"下北山村, 吉野郡, 奈良県, 日本"
丹保憲仁,豊富町,3338.0,北海道,POINT (141.7775194 45.1027805),"豊富町, 天塩郡, 宗谷総合振興局, 北海道, 日本"
まついえつこ,那珂市,3310.0,茨城県,POINT (140.4871772 36.457227),"那珂市, 茨城県, 日本"
江口きち,川場村,3179.0,群馬県,POINT (139.1066065 36.694601),"川場村, 利根郡, 群馬県, 378-0101, 日本"
渡辺辰五郎,長南町,3130.0,千葉県,POINT (140.2372763 35.3860362),"長南町, 長生郡, 千葉県, 日本"
足立明,奥出雲町,3127.0,島根県,POINT (133.0021344 35.1971422),"奥出雲町, 仁多郡, 島根県, 日本"
武者大輔,亘理町,3065.0,宮城県,POINT (140.8678916 38.0443607),"亘理町, 亘理郡, 宮城県, 日本"
福ノ里邦男,軽米町,3003.0,岩手県,POINT (141.4607743 40.3267477),"軽米町, 九戸郡, 岩手県, 日本"
冨山太佳夫,日吉津村,2982.0,鳥取県,POINT (133.380783 35.440149),"日吉津村, 西伯郡, 鳥取県, 689-3553, 日本"
吉原朝馬,多古町,2942.0,千葉県,POINT (140.4677155 35.7357344),"多古町, 香取郡, 千葉県, 日本"
斉藤きち,南知多町,2921.0,愛知県,POINT (136.928516 34.717446),"南知多町, 知多郡, 愛知県, 日本"
菊池武臣,西米良村,2910.0,宮崎県,POINT (131.1618825 32.2225235),"西米良村, 児湯郡, 宮崎県, 日本"
日和聡子,美郷町,2906.0,島根県,POINT (132.590561 35.076686),"美郷町, 邑智郡, 島根県, 日本"
上原幸真,与那原町,2880.0,沖縄県,POINT (127.765578 26.2057418),"与那原町, 島尻郡, 沖縄県, 日本"
樋口叶,山江村,2876.0,熊本県,POINT (130.7547825 32.3104025),"山江村, 球磨郡, 熊本県, 日本"
松本隆太郎,千代田町,2841.0,群馬県,POINT (139.4431457 36.2179756),"千代田町, 邑楽郡, 群馬県, 370-0503, 日本"
塚本善之,宇治田原町,2811.0,京都府,POINT (135.888241 34.8536045),"宇治田原町, 綴喜郡, 京都府, 日本"
河上敢二,熊野市,2809.0,三重県,POINT (136.100411 33.8885409),"熊野市, 三重県, 日本"
大西重成,津別町,2796.0,北海道,POINT (144.0242839 43.706707),"津別町, 網走郡, オホーツク総合振興局, 北海道, 日本"
羽黒花統司,西興部村,2688.0,北海道,POINT (142.9449574 44.3288638),"西興部村, 紋別郡, オホーツク総合振興局, 北海道, 098-1501, 日本"
高見圭司,多良木町,2666.0,熊本県,POINT (131.0139648 32.2032884),"多良木町, 球磨郡, 熊本県, 868-0501, 日本"
小野真次,串本町,2610.0,和歌山県,POINT (135.7786103 33.4764838),"串本町, 東牟婁郡, 和歌山県, 日本"
北修二,奈井江町,2589.0,北海道,POINT (141.8828454 43.4254715),"奈井江町, 空知郡, 空知総合振興局, 北海道, 079-0305, 日本"
吉井英昭,えりも町,2585.0,北海道,POINT (143.1487225 42.0163463),"えりも町, 幌泉郡, 日高振興局, 北海道, 日本"
松田浩平,大任町,2573.0,福岡県,POINT (130.852238 33.603067),"大任町, 田川郡, 福岡県, 日本"
大沼綾子,三川町,2466.0,山形県,POINT (139.8494068 38.7945645),"三川町, 東田川郡, 山形県, 日本"
高橋涼子,真室川町,2355.0,山形県,POINT (140.2524062 38.8578292),"真室川町, 最上郡, 山形県, 日本"
山中大地,川上村,2317.0,長野県,POINT (138.621713 35.942189),"川上村, 南佐久郡, 長野県, 384-1401, 日本"
小室早弥香,中島村,2317.0,福島県,POINT (140.3508748 37.1494377),"中島村, 西白河郡, 福島県, 日本"
小田眞一,大井町,2233.0,神奈川県,POINT (139.1566355 35.326242),"大井町, 足柄上郡, 神奈川県, 258-0016, 日本"
対馬孝且,初山別村,2223.0,北海道,POINT (141.7663036 44.5323598),"初山別村, 苫前郡, 留萌振興局, 北海道, 日本"
斉藤繁,上富良野町,2209.0,北海道,POINT (142.4672823 43.4555574),"上富良野町, 空知郡, 上川総合振興局, 北海道, 日本"
近裕崇,関川村,2193.0,新潟県,POINT (139.5651051 38.0893274),"関川村, 岩船郡, 新潟県, 日本"
田口恵美子,豊頃町,2190.0,北海道,POINT (143.5060834 42.8008661),"豊頃町, 中川郡(十勝国), 十勝総合振興局, 北海道, 089-5308, 日本"
笑福亭竹林,上北山村,2153.0,奈良県,POINT (136.0002012 34.1344914),"上北山村, 吉野郡, 奈良県, 日本"
黒岩真美,湧別町,2144.0,北海道,POINT (143.5730311 44.1515091),"湧別町, 紋別郡, オホーツク総合振興局, 北海道, 日本"
小淵雅,大泉町,2122.0,群馬県,POINT (139.405421 36.2477428),"大泉町, 邑楽郡, 群馬県, 日本"
吉野高善,竹富町,1903.0,沖縄県,POINT (123.826987 24.322143),"竹富町, 八重山郡, 沖縄県, 日本"
吉澤靖之,比布町,1887.0,北海道,POINT (142.4772414 43.8756606),"比布町, 上川郡(石狩国), 上川総合振興局, 北海道, 078-0349, 日本"
清治真人,興部町,1886.0,北海道,POINT (143.1224932 44.469895),"興部町, 紋別郡, オホーツク総合振興局, 北海道, 098-1604, 日本"
白田林二郎,朝日町,1858.0,山形県,POINT (140.1459839 38.2993041),"朝日町, 西村山郡, 山形県, 日本"
外間守吉,与那国町,1797.0,沖縄県,POINT (122.992602 24.45566),"与那国町, 八重山郡, 沖縄県, 907-1801, 日本"
佐義達雄,直島町,1796.0,香川県,POINT (133.9956762 34.4598081),"直島町, 香川郡, 香川県, 日本"
相馬尊重,由布市,1761.0,大分県,POINT (131.4269323 33.1800993),"由布市, 大分県, 日本"
川原正行,本別町,1723.0,北海道,POINT (143.6110369 43.1246138),"本別町, 中川郡(十勝国), 十勝総合振興局, 北海道, 日本"
福島秀喜,新宮町,1719.0,福岡県,POINT (130.458388 33.693987),"新宮町, 糟屋郡, 福岡県, 日本"
遠藤雄幸,川内村,1680.0,福島県,POINT (140.8094622 37.3375509),"川内村, 双葉郡, 福島県, 日本"
荒川秀之助,名取市,1652.0,宮城県,POINT (140.8917335 38.171499),"名取市, 宮城県, 日本"
島袋脩,多良間村,1558.0,沖縄県,POINT (124.6979386 24.661495),"多良間村, 宮古郡, 沖縄県, 906-0601, 日本"
安達五郎,赤井川村,1557.0,北海道,POINT (140.8135132 43.0834498),"赤井川村, 余市郡, 後志総合振興局, 北海道, 日本"
難波平人,上関町,1549.0,山口県,POINT (132.1101117 33.8308994),"上関町, 熊毛郡, 山口県, 日本"
池田渉,東松島市,1531.0,宮城県,POINT (141.2110467 38.4263868),"東松島市, 宮城県, 日本"
阿久津浩三,那須町,1524.0,栃木県,POINT (140.1208649 37.0198382),"那須町, 那須郡, 栃木県, 日本"
太田みどり,西郷村,1487.0,福島県,POINT (140.1553467 37.1416581),"西郷村, 西白河郡, 福島県, 日本"
竹内久人,笠松町,1401.0,岐阜県,POINT (136.7639924 35.3685714),"笠松町, 羽島郡, 岐阜県, 日本"
佐久間勝彦,川俣町,1324.0,福島県,POINT (140.598606 37.6649698),"川俣町, 伊達郡, 福島県, 日本"
中里和人,多気町,1289.0,三重県,POINT (136.5113483 34.4785428),"多気町, 多気郡, 三重県, 日本"
大津広美,更別村,1276.0,北海道,POINT (143.1877435 42.6502986),"更別村, 河西郡, 十勝総合振興局, 北海道, 日本"
永田広志,山形村,1261.0,長野県,POINT (137.880078 36.172661),"山形村, 東筑摩郡, 長野県, 390-1392, 日本"
渡辺梢,吉岡町,1242.0,群馬県,POINT (139.0097126 36.4473875),"吉岡町, 北群馬郡, 群馬県, 370-3606, 日本"
橋本勝也 (車いすラグビー選手),三春町,1187.0,福島県,POINT (140.4926213 37.4409337),"三春町, 田村郡, 福島県, 日本"
榊枝輝文,平田村,1167.0,福島県,POINT (140.5756791 37.2219658),"平田村, 石川郡, 福島県, 963-8201, 日本"
井出知香恵,小海町,1160.0,長野県,POINT (138.4822334 36.0897385),"小海町, 南佐久郡, 長野県, 日本"
手間本北栄,東通村,1112.0,青森県,POINT (141.3290738 41.277613),"東通村, 下北郡, 青森県, 035-0112, 日本"
熊谷二郎,西目屋村,1104.0,青森県,POINT (140.2968828 40.5766195),"西目屋村, 中津軽郡, 青森県, 日本"
町島洋一,鏡石町,1088.0,福島県,POINT (140.3436649 37.2527196),"鏡石町, 岩瀬郡, 福島県, 日本"
小松田清,中富良野町,1053.0,北海道,POINT (142.4250972 43.4054197),"中富良野町, 空知郡, 上川総合振興局, 北海道, 日本"
越森幸夫,奥尻町,1020.0,北海道,POINT (139.4593647 42.1628706),"奥尻町, 奥尻郡, 檜山振興局, 北海道, 日本"
中島徳松,大町町,964.0,佐賀県,POINT (130.1164314 33.2196247),"大町町, 杵島郡, 佐賀県, 849-2101, 日本"
遠藤貴人,鮫川村,952.0,福島県,POINT (140.5096197 37.0421787),"鮫川村, 東白川郡, 福島県, 日本"
佐々木裕司,神山町,944.0,徳島県,POINT (134.3649289 33.9814746),"神山町, 名西郡, 徳島県, 日本"
吉田隆徳,川辺町,936.0,岐阜県,POINT (137.0681577 35.4865125),"川辺町, 加茂郡, 岐阜県, 509-0305, 日本"
片桐英郎,根羽村,835.0,長野県,POINT (137.57855 35.25319),"根羽村, 下伊那郡, 長野県, 395-0701, 日本"
滝川一夫,石川町,818.0,福島県,POINT (140.4468974 37.1570412),"石川町, 石川郡, 福島県, 963-7846, 日本"
黒木拝石,水上村,818.0,熊本県,POINT (131.0253255 32.3715235),"水上村, 球磨郡, 熊本県, 日本"
山口喜一,会津美里町,783.0,福島県,POINT (139.8410088 37.4598882),"会津美里町, 大沼郡, 福島県, 日本"
高塚かず子,川本町,776.0,島根県,POINT (132.4956033 34.9940656),"川本町, 邑智郡, 島根県, 日本"
柴田和敬,大石田町,719.0,山形県,POINT (140.372601 38.5938409),"大石田町, 北村山郡, 山形県, 日本"
木野内高,泉崎村,668.0,福島県,POINT (140.3034978 37.1537384),"泉崎村, 西白河郡, 福島県, 日本"
亀岡勝雄,桑折町,504.0,福島県,POINT (140.5165329 37.8494899),"桑折町, 伊達郡, 福島県, 969-1653, 日本"
中村祐介 (バレーボール),飯綱町,200.0,長野県,POINT (138.2355784 36.7545299),"飯綱町, 上水内郡, 長野県, 389-1211, 日本"
